Festival,Year,Track,Title,Agency,Brand,Country,Award,Credits
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Gesticuladores,Isla,H2oh,Argentina,PLATA,Prod argentinacine Realizador Daniel Rosenfeld- Augusto Gimenez Zapiola Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Sucesion,DAVID Buenos Aires,HSBC,Argentina,BRONCE,Prod argentinacine Realizador Augusto Gimenez Zapiola- Ale Rey Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Mama,GUT Buenos Aires,Personal,Argentina,BRONCE,Prod argentinacine Realizador Martin Holzman Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,The power of a fragrance,LOLA MullenLowe,Axe-Lynx,Espana,BRONCE,Prod Czarbe Realizador Lionel Goldstein Prod AudioSonido Senstudio Post Prod Czarbe Pais Espana
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Historias que no pudieron ser,Innvented Uruguay,Madres y Familiares,Uruguay,ORO,Prod Oriental Films Realizador Charly Gutierrez- Marindia Prod AudioSonido Azotea Post -Supervielle-Drexler Post Prod Freelancer Pais Uruguay
El Ojo de Iberoamerica,2024,Produccion Audiovisual,The power of a fragrance,LOLA MullenLowe,Axe-Lynx,Espana,PLATA,Prod Czarbe Realizador Lionel Goldstein Prod AudioSonido Senstudio Post Prod Czarbe Pais Espana
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Sucesion,DAVID Buenos Aires,HSBC,Argentina,BRONCE,Prod argentinacine Realizador Augusto Gimenez Zapiola- Ale Rey Prod AudioSonido Bigotes Musica Post Prod argentinacine Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Tormenta,Almap BBDO,O Boticario,Brasil,ORO,Prod MyMama Entertainment Realizador Kid Burro Prod AudioSonido Satelite Audio Post Prod Nash Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,La Maquina del Tiempo,Publicis Impetu,Tienda Inglesa Uruguay,Uruguay,PLATA,Prod Olga Lee Realizador Oliver Lee Garland Prod AudioSonido La Mayor Post Prod Wild Animals Pais Uruguay
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,BRONCE,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,BRONCE,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos
El Ojo de Iberoamerica,2024,Produccion Audiovisual,This is not a game,VML Mexico,de Movistar Mexico,Mexico,BRONCE,Prod Landia Realizador Lucas Shannon Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Eduardo Sanchez Molina -Narf Alvarez -Luis Ambriz -Mateo Udon -Narf Alvarez -Jimena Luja Amezcua -Wilberth Oswaldo Letran Carrillo Guatemala-Tomas Blason Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Fer,anonimo,Save the Children Mexico,Mexico,ORO,Prod Catatonia Realizador Laura Baumeister Prod AudioSonido Lalo Carrillo -Orlando Salinas-Audios Estudio Shalala -Ernesto Barraza-Sergio Azonos-Jean Pena Post Prod Fantastic Post -Julian Sarimento -Isaac Tellez -Carlos Cervantes -Alex del Pilar Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,This is not a game,VML Mexico,Movistar Mexico,Mexico,ORO,Prod Landia Realizador Lucas Shannon Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Eduardo Sanchez Molina -Narf Alvarez -Luis Ambriz -Mateo Udon -Narf Alvarez -Jimena Luja Amezcua -Wilberth Oswaldo Letran Carrillo Guatemala-Tomas Blason Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,PLATA,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Prod AudioSonido Gus Koven-Matt Keith-KC Dossett-Beau Manning Post Prod Zaldy Lopez -Jennifer Locke -Chris Meadows -Jill Bogdanowicz -Matt Moran -Pariah Creative -Michael Steinmann -Gladys Bernadac -Steven Wolff Pais Estados Unidos
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Ultimo Viaje,Grey Mexico,Articulo 19,Mexico,PLATA,Prod Oriental Films Realizador Yupi Segura- Marindia Prod AudioSonido Paola Decanini -Azotea Post Post Prod Carlos Cepeda Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,La Cura,Africa Creative,de Editora Taverna,Brasil,BRONCE,Editora Taverna Prod Santeria Realizador Rafa Damy- Nicoly Cruvinel Post Prod Line VFX Otras Empresas 3t -Cabaret Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,This is not a game,VML Mexico,Movistar Mexico,Mexico,ORO,Prod Landia Realizador Lucas Shannon Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Eduardo Sanchez Molina -Narf Alvarez -Luis Ambriz -Mateo Udon -Narf Alvarez -Jimena Luja Amezcua -Wilberth Oswaldo Letran Carrillo Guatemala-Tomas Blason Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Tormenta,Almap BBDO,O Boticario,Brasil,PLATA,Prod MyMama Entertainment Realizador Kid Burro Prod AudioSonido Satelite Audio Post Prod Nash Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Fer,anonimo,Save the Children Mexico,Mexico,BRONCE,Prod Catatonia Realizador Laura Baumeister Prod AudioSonido Lalo Carrillo -Orlando Salinas-Audios Estudio Shalala -Ernesto Barraza-Sergio Azonos-Jean Pena Post Prod Fantastic Post -Julian Sarimento -Isaac Tellez -Carlos Cervantes -Alex del Pilar Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,This is not a game,VML Mexico,Movistar Mexico,Mexico,ORO,Prod Landia Realizador Lucas Shannon Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Eduardo Sanchez Molina -Narf Alvarez -Luis Ambriz -Mateo Udon -Narf Alvarez -Jimena Luja Amezcua -Wilberth Oswaldo Letran Carrillo Guatemala-Tomas Blason Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Impossible Journey,Area 23,ASTER,Brasil,PLATA,Prod The Youth - Colossal Realizador YUCA- Bruno Brasil Prod AudioSonido Satelite Audio Post Prod Colossal Otras Empresas Farbewerk Fine Art Lab -ATELIE 39 Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,La Maquina del Tiempo,Publicis Impetu,Tienda Inglesa Uruguay,Uruguay,BRONCE,Prod Olga Lee Realizador Oliver Lee Garland Prod AudioSonido La Mayor Post Prod Wild Animals Pais Uruguay
El Ojo de Iberoamerica,2024,Produccion Audiovisual,The heroes,GUT Buenos Aires,The Coca-Cola Company,Argentina,ORO,Prod Landia - Partizan - Stillking Films Realizador Antoine Bardou-Jacquet Post Prod Bill Smedley -Electric Theatre Collective ETC -Andre Vidal Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Ashe Versus,TBWA Health Collective,Moderna Inc,Brasil,ORO,Prod The Youth - Colossal Realizador Duran Sodre- Maldita Prod AudioSonido Satelite Audio Post Prod Colossal Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Impossible Journey,Area 23,ASTER,Brasil,PLATA,Prod The Youth - Colossal Realizador YUCA- Bruno Brasil Prod AudioSonido Satelite Audio Post Prod Colossal Otras Empresas Farbewerk Fine Art Lab -ATELIE 39 Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,BRONCE,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,ORO,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,The heroes,GUT Buenos Aires,de The Coca-Cola Company,Argentina,ORO,Prod Landia - Partizan - Stillking Films Realizador Antoine Bardou-Jacquet Post Prod Bill Smedley -Electric Theatre Collective ETC -Andre Vidal Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Tormenta,Almap BBDO,de O Boticario,Brasil,PLATA,Prod MyMama Entertainment Realizador Kid Burro Prod AudioSonido Satelite Audio Post Prod MyMama Entertainment -Nash Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,BRONCE,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos
El Ojo de Iberoamerica,2024,Produccion Audiovisual,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,ORO,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Mi esencia- My heritage,Dentsu Creative Mexico,FUD,Estados Unidos,ORO,Prod Landia Realizador Alexis Gomez Prod AudioSonido BDS Pais Estados Unidos
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Ashe Versus,TBWA Health Collective,Moderna Inc,Brasil,ORO,Prod The Youth - Colossal Realizador Duran Sodre- Maldita Prod AudioSonido Satelite Audio Post Prod Colossal Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,PLATA,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos
El Ojo de Iberoamerica,2024,Produccion Audiovisual,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,BRONCE,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Suerte shot on iPhone 15,TBWA Media Arts Lab Miami,Apple,Estados Unidos,ORO,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Not so happy animals,GUT Mexico,de NotCo,Mexico,PLATA,Prod Primo - Papamusic Realizador Mike Usandivaras- Martin Jalfen Prod AudioSonido Papamusic Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,UninterruptAds,Africa Creative,Budweiser,Brasil,PLATA,Prod Modo Integrado - La Carretera Films Prod AudioSonido Mugshot Otras Empresas Sante Music Agency Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Mejores Deseos,anonimo,de Save the Children Mexico,Mexico,BRONCE,Prod Central Films Realizador Kane Kwik Prod AudioSonido Ramiro del Real -Bernardo Bravo Post Prod Aaron hernandez Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,47,Klick Health,de Cafe Joyeux,Estados Unidos,BRONCE,Prod Zombie Studio - Canja Audio Culture Realizador Paulo Garcia Prod AudioSonido Canja Audio Culture -Eduardo Karas-Filipe Resende Pais Estados Unidos
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Huracan,Grey Mexico,de Reinserta,Mexico,PLATA,Prod Oriental Films Realizador Garra Prod AudioSonido Papa Music -Papa Music Post Prod Warriors VFX Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Mejores Deseos,anonimo,de Save the Children Mexico,Mexico,BRONCE,Prod Central Films Realizador Kane Kwik Prod AudioSonido Ramiro del Real -Bernardo Bravo Post Prod Aaron hernandez Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,BRONCE,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Not so happy animals,GUT Mexico,de NotCo,Mexico,ORO,Prod Primo - Papamusic Realizador Mike Usandivaras- Martin Jalfen Prod AudioSonido Papamusic Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Overthinking,Lemon,de PeruRail,Peru,ORO,Prod Manzanon Films Realizador Juan Carlo Garcia Rivera Prod AudioSonido Ruidos Amaestrados Pais Peru
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,13 Cielos Videoclip,WiedenKennedy Mexico,Victoria,Mexico,BRONCE,Prod The Maestros Realizador Rodrigo Valdes- Giuliana Tommasi Prod AudioSonido Yamil Misael Gomez Post Prod The Maestros -Mathematic Studio -Club Color -Diego Flores Otras Empresas Astro LX -Javier Umpierrez Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Grafica,Find Your Summer,LOLA MullenLowe,Magnum Ice Cream,Espana,EL GRAN OJO GRAFICA,Prod MJZ Realizador Juan Cabral Prod AudioSonido Big Sync Post Prod Glassworks Otras Empresas Mindshare Pais Espana
El Ojo de Iberoamerica,2024,Produccion Grafica,Find Your Summer,LOLA MullenLowe,Magnum Ice Cream,Espana,ORO,Prod MJZ Realizador Juan Cabral Prod AudioSonido Big Sync Post Prod Glassworks Otras Empresas Mindshare Pais Espana
El Ojo de Iberoamerica,2024,Produccion Grafica,Thanks for Coke-Creating,VML Mexico - VML Brasil,Coca-Cola,Mexico,ORO,Prod Mango Films - Sugarcane Filmes - Baliprod - Glitch Productions - NetoShookan Productions Realizador Erik Tapia Otras Empresas Raw Audio -VML Brasil -Sugarcane Filmes -Ogilvy -EssenceMediacom Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Grafica,Patrocinio sudado,Isla,Gatorade,Colombia,PLATA,Prod Aleta Media Realizador Matias Ferrari Pais Colombia
El Ojo de Iberoamerica,2024,Produccion Grafica,Lanches RL Thanks for Coke-Creating,VML Mexico - VML Brasil,Coca-Cola,Mexico,BRONCE,Prod Mango Films - Sugarcane Filmes - Baliprod - Glitch Productions - NetoShookan Productions Realizador Erik Tapia Otras Empresas Raw Audio -Ogilvy -EssenceMediacom Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Grafica,Bombon y Confeti Thanks for Coke-Creating,VML Mexico - VML Brasil,Coca-Cola,Mexico,BRONCE,Prod Mango Films - Sugarcane Filmes - Baliprod - Glitch Productions - NetoShookan Productions Realizador Erik Tapia Otras Empresas Raw Audio -Ogilvy -EssenceMediacom Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Grafica,Braided history,DDB Latina Puerto Rico,Mizani,Puerto Rico,PLATA,Prod DDB Latina Puerto Rico Pais Puerto Rico
El Ojo de Iberoamerica,2024,Produccion Grafica,Guess Who Won,LOLA MullenLowe,Persil,Espana,PLATA,Otras Empresas Mindshare Pais Espana
El Ojo de Iberoamerica,2024,Produccion Grafica,Made from recycled materials,BBDO Chile - BBDO Ecuador,Volkswagen,Ecuador,PLATA,Prod Wolf Credo Realizador Ale Burset Prod AudioSonido Post Prod Longest Line Pais Ecuador
El Ojo de Iberoamerica,2024,Produccion Grafica,El peligro creciente,Anita y Vega,Volvo,Argentina,BRONCE,Prod Mama Hungara Realizador Martin Sigal Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Grafica,Voice actors,Propeg,de ACBEU,Brasil,PLATA,Prod Activity Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Grafica,Invitados Inesperados,TBWAPeru,BCP,Peru,PLATA,Prod Naca Producciones Pais Peru
El Ojo de Iberoamerica,2024,Produccion Grafica,Main character,BBDO Chile,de Claro,Chile,BRONCE,Prod Custom Image Pais Chile
El Ojo de Iberoamerica,2024,Produccion Grafica,Mind changing prices,Fahrenheit DDB,Plaza Vea,Peru,PLATA,Prod Senor Z Pais Peru
El Ojo de Iberoamerica,2024,Produccion Grafica,Hearink Stories,Ogilvy Guatemala Guatemala,Penguin Random House Audiobooks,Guatemala,PLATA,Prod ZITIO Guatemala Realizador Ernesto Abrego Prod AudioSonido Felipe Santana Guatemala-Grupo Rec Latam Guatemala Post Prod ZITIO Guatemala Pais Guatemala
El Ojo de Iberoamerica,2024,Produccion Grafica,Bk open laters,Garabato MullenLowe,Burger King Paraguay,Paraguay,BRONCE,Prod Garabato MullenLowe Realizador LA FILIAL Pais Paraguay
El Ojo de Iberoamerica,2024,Produccion Grafica,Las 2 Caras,BBDO Mexico,Alexia Ortiz,Mexico,PLATA,Prod Rebolucion Realizador Monster Duo Prod AudioSonido Machete Musica Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Grafica,Paramount NS NOW,Publicis Impetu,de Nuevo Siglo,Uruguay,BRONCE,
El Ojo de Iberoamerica,2024,Produccion Grafica,Wrong Candidates,Alma DDB,de Change the Ref,Estados Unidos,ORO,
El Ojo de Iberoamerica,2024,Produccion Grafica,Second,Republica Havas,de Asociacion Lucha contra el Mal,Argentina,ORO,Realizador Lucila Blumencweig Post Prod Diego Chilliano Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Grafica,Generado por la maquina,DAVID Buenos Aires,de MACMA,Argentina,PLATA,Prod Poster Realizador Dana Campanello Prod AudioSonido Papa Music Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Grafica,25,Havas Peru - Republica Havas,Amnistia Internacional Peru,Peru,BRONCE,
El Ojo de Iberoamerica,2024,Produccion Grafica,Trip my Pic,DDB Espana,de Halcon Viajes,Espana,ORO,Prod Crowddigital Pais Espana
El Ojo de Iberoamerica,2024,Produccion Grafica,Reprinting Nica,Havas Costa Rica - BETC HAVAS,La Prensa Nicaragua,Nicaragua,PLATA,Prod Fulfierros Prod AudioSonido Punch Audio Pais Nicaragua
El Ojo de Iberoamerica,2024,Produccion Grafica,Over 30,Lew LaraTBWA,de Billboard Brasil,Brasil,PLATA,Prod Santeria Otras Empresas Mynd8 Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Grafica,Spotibye,Amen McCann,Oceano FM,Uruguay,BRONCE,Prod Eadweard Realizador Andrea Amato Pais Uruguay
El Ojo de Iberoamerica,2024,Produccion Grafica,iBlor,Republica Havas,Asociacion Lucha contra el Mal,Argentina,BRONCE,Prod Virgen Films - Twins Music Realizador Hernan Jauregui- Jeronimo Gonzalez Montalvo- Tom Huergo- Max Scott Prod AudioSonido Twins Music Post Prod Pablo Cantorati -Roy Bermudez -Santiago Burgos -Cecilia Cesari Santiento Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Grafica,Braided history,DDB Latina Puerto Rico,Mizani,Puerto Rico,PLATA,Prod DDB Latina Puerto Rico Pais Puerto Rico
El Ojo de Iberoamerica,2024,Produccion Grafica,Over 30,Lew LaraTBWA,de Billboard Brasil,Brasil,PLATA,Prod Santeria Otras Empresas Mynd8 Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Grafica,Drawn To Equality,Dentsu Creative Iberia,de VISA Portugal,Portugal,BRONCE,
El Ojo de Iberoamerica,2024,Produccion Grafica,VW X4,Ogilvy Bolivia,Volkswagen,Bolivia,BRONCE,
El Ojo de Iberoamerica,2024,Produccion Grafica,Sun Stats,Punto 99,KFC Ecuador,Ecuador,BRONCE,Prod Ricardo Salamanca Pais Ecuador
El Ojo de Iberoamerica,2024,Produccion Grafica,Wrong Candidates,Alma DDB,Change the Ref,Estados Unidos,ORO,
El Ojo de Iberoamerica,2024,Produccion Grafica,Wrong Candidates,Alma DDB,Change the Ref,Estados Unidos,PLATA,
El Ojo de Iberoamerica,2024,Produccion Grafica,Braided history,DDB Latina Puerto Rico,Mizani,Puerto Rico,PLATA,Prod DDB Latina Puerto Rico Pais Puerto Rico
El Ojo de Iberoamerica,2024,Produccion Grafica,Bk open laters,Garabato MullenLowe,Burger King Paraguay,Paraguay,BRONCE,Prod Garabato MullenLowe Realizador LA FILIAL Pais Paraguay
El Ojo de Iberoamerica,2024,Produccion Grafica,Reprinting Nica,Havas Costa Rica - BETC HAVAS,de La Prensa Nicaragua,Nicaragua,BRONCE,Prod Fulfierros Prod AudioSonido Punch Audio Pais Nicaragua
El Ojo de Iberoamerica,2024,Produccion Grafica,Find Your Summer,LOLA MullenLowe,Magnum Ice Cream,Espana,El GRAN OJO PRODUCCION GRAFICA,Prod MJZ Realizador Juan Cabral Prod AudioSonido Big Sync Post Prod Glassworks Otras Empresas Mindshare Pais Espana
El Ojo de Iberoamerica,2024,Produccion Grafica,Medalla Drinkers Know,DDB Latina Puerto Rico,Medalla Light,Puerto Rico,PLATA,Prod DDB Latina Puerto Rico Realizador Peter Peralta- Luis Romero Pais Puerto Rico
El Ojo de Iberoamerica,2024,Produccion Grafica,Braided history,DDB Latina Puerto Rico,Mizani,Puerto Rico,PLATA,Prod DDB Latina Puerto Rico Pais Puerto Rico
El Ojo de Iberoamerica,2024,Produccion Grafica,The Billboard you shouldn t be able to read but you can,McCann San Jose,Gollo Motors,Costa Rica,BRONCE,Prod Fulfierros Realizador Huelander Escalante Pais Costa Rica
El Ojo de Iberoamerica,2024,Produccion Grafica,Ano de Campagnola,Vendaval - di Paola Latina Argentina,LA CAMPAGNOLA,Argentina,BRONCE,Prod Huinca Cine Realizador Hernan Bargman- Alan Badan Prod AudioSonido Cinestesia -Supercharango Post Prod Cristian Martino -Control Z -Roy Bermudez Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Grafica,Luces negras,Almap BBDO,Bradesco Seguros - Empregue Afro - GOMA - Museu Afro-UFBA,Brasil,ORO,Prod Almap BBDO Prod AudioSonido Raw Audio Post Prod Otras Empresas Dialeto Studio Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Grafica,Las 2 Caras,BBDO Mexico,de Alexia Ortiz,Mexico,ORO,Prod Rebolucion Realizador Monster Duo Prod AudioSonido Machete Musica Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Grafica,Braided history,DDB Latina Puerto Rico,Mizani,Puerto Rico,PLATA,Prod DDB Latina Puerto Rico Pais Puerto Rico
El Ojo de Iberoamerica,2024,Produccion Grafica,Hearink Stories,Ogilvy Guatemala Guatemala,Penguin Random House Audiobooks,Guatemala,PLATA,Prod ZITIO Guatemala Realizador Ernesto Abrego Prod AudioSonido Felipe Santana Guatemala-Grupo Rec Latam Guatemala Post Prod ZITIO Guatemala Pais Guatemala
El Ojo de Iberoamerica,2024,Produccion Grafica,Second,Republica Havas,de Asociacion Lucha contra el Mal,Argentina,PLATA,Realizador Lucila Blumencweig Prod AudioSonido Post Prod Diego Chilliano Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Grafica,La infancia siempre pierde la guerra,Groenlandia by Havas,de Unicef Chile,Chile,BRONCE,Prod Semilla Estudio Pais Chile
El Ojo de Iberoamerica,2024,Produccion Grafica,Disastrous washes,McCann Ecuador,Ciclon,Ecuador,BRONCE,Prod Alicia Studio - Grabbit Films Realizador Diego Aguilar Post Prod Grabbit Films -Alicia Studio Pais Ecuador
El Ojo de Iberoamerica,2024,Produccion Grafica,Find Your Summer,LOLA MullenLowe,Magnum Ice Cream,Espana,ORO,Prod MJZ Realizador Juan Cabral Prod AudioSonido Big Sync Post Prod Glassworks Otras Empresas Mindshare Pais Espana
El Ojo de Iberoamerica,2024,Produccion Grafica,Second,Republica Havas,de Asociacion Lucha contra el Mal,Argentina,PLATA,Realizador Lucila Blumencweig Prod AudioSonido Post Prod Diego Chilliano Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Grafica,Families,Grey Mexico,de Save the Children Mexico,Mexico,BRONCE,Prod Whisky Films Realizador RAM Martinez Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Grafica,Disastrous washes,McCann Ecuador,Ciclon,Ecuador,BRONCE,Prod Alicia Studio - Grabbit Films Realizador Diego Aguilar Post Prod Grabbit Films -Alicia Studio Pais Ecuador
El Ojo de Iberoamerica,2024,Produccion Grafica,Saber ver lo que otros no ven,McCann Worldgroup Espana,de Bestinver,Espana,BRONCE,Prod Landia - CRAFT Realizador HADI Prod AudioSonido CRAFT Post Prod CRAFT -CRAFT Pais Espana
El Ojo de Iberoamerica,2024,Produccion Grafica,Inolvidables,Darwin Verne,de Paradores,Espana,PLATA,Prod Visual Noise Realizador Visual Noise Prod Pais Espana
El Ojo de Iberoamerica,2024,Produccion Grafica,Amor en Amorfinos,Paradais DDB,Xtrim,Ecuador,BRONCE,
El Ojo de Iberoamerica,2024,Mas Mujeres,Laura Esteves VP y Nina Lucatto ECD por Clean Sponsorship,DM9,Consul,Brasil,ORO,Prod Corazon Filmes Realizador-a Bruno Zanetti Prod Audio Sonido Satelite Audio Pais Brasil
El Ojo de Iberoamerica,2024,Mas Mujeres,Lorena Pedre CD por Nobody should die at XMAS-,DoubleYou,Open Arms,Espana,PLATA,Prod Blua Realizador-a Iker Iturria Prod Audio Sonido lastcrit Postprod Blua -Moonlight Otras Empresas Engine Agency Pais Espana
El Ojo de Iberoamerica,2024,Mas Mujeres,Deborah Vasques por e-Police Station-,Almap BBDO,Wonder Women Tech,Brasil,BRONCE,Prod Monster Films Prod Audio Sonido Cabaret Studio Otras Empresas Giusti Comunicacao -Brand Gaming Pais Brasil
El Ojo de Iberoamerica,2024,Mas Mujeres,Laura Esteves VP por Audience Delivery-,DM9 - Live Mode,iFood,Brasil,BRONCE,Prod Handmaker Realizador-a Fernando Lenox Prod Audio Sonido Mr Pink Pais Brasil
El Ojo de Iberoamerica,2024,Mas Mujeres,The Fridman Sisters por Lose it all Win it all-,WiedenKennedy Mexico,Nike Mexico,Mexico,ORO,Prod Stink Films Prod Audio Sonido TDL Soundtracks -TDL Soundtracks Postprod Danilo Abraham -Edith Rocha -Nash Pais Mexico
El Ojo de Iberoamerica,2024,Mas Mujeres,YUCA por Impossible Journey-,Area 23,ASTER,Brasil,PLATA,Prod The Youth - Colossal Realizador-a YUCA- Bruno Brasil Prod Audio Sonido Satelite Audio Postprod Colossal Otras Empresas Farbewerk Fine Art Lab -ATELIE 39 Pais Brasil
El Ojo de Iberoamerica,2024,Mas Mujeres,Yupi Segura por Ultimo Viaje-,Grey Mexico,Articulo 19,Mexico,PLATA,Prod Oriental Films Realizador-a Yupi Segura- Marindia Prod Audio Sonido Paola Decanini -Azotea Post Postprod Carlos Cepeda Pais Mexico
El Ojo de Iberoamerica,2024,Mas Mujeres,Ana-Filipa Domingues por Surfing Through the Odds-,Coming Soon Lisboa,Betclic - Shutterstock Studios - SOMA Surf,Portugal,BRONCE,Prod Shutterstock Studios Realizador-a Ana-Filipa Domingues Otras Empresas Omerta Pais Portugal
